EvalID,TimeEvaluated,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,9,30.12,30.120000,242.000000,169.112976,14921508010286178949,null,0,1,0
2,15,30.6,30.600000,242.000000,167.943449,5988662020493846908,null,0,1,0
3,21,30.12,30.120000,242.000000,169.112976,13575339350133640537,null,0,1,0
4,28,18.58,18.580000,241.000000,196.220297,2823934824078185206,null,0,1,0
5,34,30.17,30.170000,243.000000,169.691430,66560094061867943,null,0,1,0
6,40,18.58,18.580000,241.000000,196.220297,15900247093493740247,null,0,1,0
7,45,65.38,65.380000,280.000000,96.944038,1978230459851294288,null,0,1,0
8,51,43.69,43.690000,252.000000,141.910731,4317007314211609304,null,0,1,0
9,58,10.38,10.380000,239.000000,214.194722,8426713912480278403,null,0,1,0
10,64,10.38,10.380000,239.000000,214.194722,6303436622592524188,null,0,1,0
11,69,10.38,10.380000,239.000000,214.194722,17516464761965144800,null,0,1,0
12,75,11.54,11.540000,243.000000,214.953610,11557304391959189456,null,0,1,0
13,81,10.38,10.380000,239.000000,214.194722,11565780706702551716,null,0,1,0
14,87,10.38,10.380000,239.000000,214.194722,17878160102696106270,null,0,1,0
15,93,21.84,21.840000,249.000000,194.623012,13964071529318666704,null,0,1,0
16,99,10.38,10.380000,239.000000,214.194722,3605139625024073618,null,0,1,0
17,105,10.38,10.380000,239.000000,214.194722,14486112433777284762,null,0,1,0
18,110,10.38,10.380000,239.000000,214.194722,13308036008711642171,null,0,1,0
19,116,10.38,10.380000,239.000000,214.194722,2761102598748581390,null,0,1,0
20,122,10.38,10.380000,239.000000,214.194722,5318785510043587214,null,0,1,0
21,5,76.85,76.850000,280.000000,64.829500,11241451296496662947,null,1,1,0
22,10,77.2,77.200000,280.000000,63.835700,407818832425074416,null,1,1,0
23,15,76.85,76.850000,280.000000,64.829500,12060496390494379748,null,1,1,0
24,20,77.17,77.170000,284.000000,64.829500,7155525759220765456,null,1,1,0
25,26,67.34,67.340000,254.000000,82.959300,6865218369626212962,null,1,1,0
26,32,20.57,20.570000,242.000000,192.214000,7603642405273960675,null,1,1,0
27,37,20.57,20.570000,242.000000,192.214000,7679305851377818416,null,1,1,0
28,43,20.57,20.570000,242.000000,192.214000,18160290917330828150,null,1,1,0
29,48,20.57,20.570000,242.000000,192.214000,9248288033386896116,null,1,1,0
30,54,20.57,20.570000,242.000000,192.214000,3958125692976070814,null,1,1,0
31,59,20.57,20.570000,242.000000,192.214000,7418439435532984097,null,1,1,0
32,65,43.69,43.690000,252.000000,141.911000,9527310082276550529,null,1,1,0
33,71,16.35,16.350000,243.000000,203.259000,16861363869728050511,null,1,1,0
34,77,16.35,16.350000,243.000000,203.259000,16485249308297226452,null,1,1,0
35,82,16.35,16.350000,243.000000,203.259000,12390217954388135244,null,1,1,0
36,88,16.35,16.350000,243.000000,203.259000,18243852518098712825,null,1,1,0
37,94,16.74,16.740000,243.000000,202.324000,15836837336025630611,null,1,1,0
