EvalID,TimeEvaluated,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,6,29.24,29.240000,34.142100,24.158138,14921508010286178949,null,0,1,0
2,12,29.24,29.240000,34.142100,24.158138,14494239334946615932,null,0,1,0
3,18,32.16,32.160000,33.798940,22.929544,2823934824078185206,null,0,1,0
4,25,43.89,43.890000,34.556310,19.390873,5834979808369545068,null,0,1,0
5,31,29.24,29.240000,34.142100,24.158138,16450644818478286277,null,0,1,0
6,38,29.24,29.240000,34.142100,24.158138,9658482938002475941,null,0,1,0
7,44,28.91,28.910000,34.142100,24.272084,3895283216737288575,null,0,1,0
8,50,29.24,29.240000,34.142100,24.158138,14770251354950928531,null,0,1,0
9,57,26.9,26.900000,33.627360,24.582847,12911295086759950527,null,0,1,0
10,63,31.42,31.420000,34.384730,23.582765,6838844788440412698,null,0,1,0
11,69,26.9,26.900000,33.627360,24.582847,10589852197353630657,null,0,1,0
12,76,36.02,36.020000,34.142100,21.845396,4103837758129096065,null,0,1,0
13,82,26.9,26.900000,33.627360,24.582847,11559130241872622515,null,0,1,0
14,89,45.34,45.340000,34.556310,18.890067,6069347888666045659,null,0,1,0
15,95,27.19,27.190000,34.727890,25.284503,8413241131950273194,null,0,1,0
16,102,26.9,26.900000,33.627360,24.582847,16275269842957739503,null,0,1,0
17,108,34.32,34.320000,34.142100,22.423922,4377604304300178125,null,0,1,0
18,115,27.19,27.190000,34.727890,25.284503,11525842961022546707,null,0,1,0
19,121,26.9,26.900000,33.627360,24.582847,16029828289302913039,null,0,1,0
20,127,26.9,26.900000,33.627360,24.582847,9140009515971322359,null,0,1,0
21,6,40.71,40.710000,34.142100,20.244100,13868541968104201829,null,1,1,0
22,13,40.71,40.710000,34.142100,20.244100,14311376516940003089,null,1,1,0
23,20,41.46,41.460000,34.142100,19.987500,11386672675011921142,null,1,1,0
24,26,32.23,32.230000,33.556300,22.740200,16754369100859683223,null,1,1,0
25,33,33.62,33.620000,34.142100,22.662900,5212689580619836664,null,1,1,0
26,39,32.23,32.230000,33.556300,22.740200,12618817365551320363,null,1,1,0
27,46,32.23,32.230000,33.556300,22.740200,12670301740166906357,null,1,1,0
28,53,32.23,32.230000,33.556300,22.740200,2376426671659760862,null,1,1,0
29,59,32.23,32.230000,33.556300,22.740200,7973920168291860269,null,1,1,0
30,66,32.23,32.230000,33.556300,22.740200,219098462958400328,null,1,1,0
31,72,33.61,33.610000,34.142100,22.666400,15366650281622782440,null,1,1,0
32,79,32.23,32.230000,33.556300,22.740200,3290007960054316913,null,1,1,0
33,85,27.19,27.190000,34.727900,25.284500,11113685651159411463,null,1,1,0
34,92,32.08,32.080000,34.142100,23.188100,13834344529591891620,null,1,1,0
35,98,27.19,27.190000,34.727900,25.284500,11548127820063145568,null,1,1,0
36,105,23.08,23.080000,33.556300,25.812300,14026941025992762622,null,1,1,0
37,111,28.32,28.320000,34.727900,24.894300,4019173296857956154,null,1,1,0
38,116,27.42,27.420000,33.798900,24.532400,14654238493097292629,null,1,1,0
39,123,28.14,28.140000,33.798900,24.287100,17322821709716069201,null,1,1,0
40,129,29.29,29.290000,34.142100,24.142100,6470463023574572299,null,1,1,0
41,6,35.09,35.090000,33.556300,21.779800,5424500022872945919,null,2,1,0
42,13,32.04,32.040000,34.727900,23.600500,9598155667329829334,null,2,1,0
43,20,30.64,30.640000,34.727900,24.086700,11525365354982530231,null,2,1,0
44,27,30.64,30.640000,34.727900,24.086700,3924690983183594835,null,2,1,0
45,34,27.93,27.930000,34.727900,25.028900,3215610948133432547,null,2,1,0
